source_unit,target_2001,weight,basis,reference_year,source_id,status,note
pc2011__29__566,pc2001__29__13,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__29__567,pc2001__29__14,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__29__568,pc2001__29__15,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__29__570,pc2001__29__17,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__29__571,pc2001__29__18,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__29__572,pc2001__29__20,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__29__573,pc2001__29__22,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__29__574,pc2001__29__23,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__29__576,pc2001__29__25,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__29__577,pc2001__29__26,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__29__578,pc2001__29__27,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__29__579,pc2001__29__04,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__29__580,pc2001__29__04,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__29__581,pc2001__29__19,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__29__582,pc2001__29__19,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__29__583,pc2001__29__21,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__29__584,pc2001__29__21,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__30__586,pc2001__30__02,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__31__587,pc2001__31__01,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__33__602,pc2001__33__01,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__33__604,,,population_renormalization_rejected_below_99pct_mapped,2011,shrug_pc_keys,rejected,Reviewed and rejected for renormalized sensitivity allocation because less than 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge. No target weight is fabricated; the source remains excluded from preferred and sensitivity crosswalks.
pc2011__33__605,pc2001__33__04,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
