"analysis_id","family","analysis_role","multiplicity_family","specification_id","welfare_specification_id","welfare_outcome_id","outcome_round","estimand","treatment","adjustment_id","construction_id","excluded_instruments","effective_f","effective_f_critical_value","first_stage_strong","reduced_form_p_holm_family","reduced_form_family_signal","anderson_rubin_p_beta0_holm_family","ar_family_signal","ar_95_bounded","ar_95_disconnected","ar_95_left_truncated","ar_95_right_truncated","n"
"consumption_iv__consumption_historical_concept_matched__early_2009__ancova__state_vanneman_1991","historical_concept_matched","historical_concept_matched_robustness","consumption_historical_concept_matched","consumption_historical_concept_matched__early_2009__ancova__state_vanneman_1991","early_2009__ancova","real_mean_mpce","nss_2009_10_type2","ancova","emi_exposure_all_children_0708","state_vanneman_1991","nonzero_mean","ling_distance_nonzero_mean",0.119620940563764,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,436
"consumption_iv__consumption_historical_concept_matched__early_2009__change__region_compact_2001","historical_concept_matched","historical_concept_matched_robustness","consumption_historical_concept_matched","consumption_historical_concept_matched__early_2009__change__region_compact_2001","early_2009__change","real_mean_mpce","nss_2009_10_type2","change","emi_exposure_all_children_0708","region_compact_2001","nonzero_mean","ling_distance_nonzero_mean",0.16873893827584,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,436
"consumption_iv__consumption_historical_concept_matched__early_2009__change__region_pca_1991","historical_concept_matched","historical_concept_matched_robustness","consumption_historical_concept_matched","consumption_historical_concept_matched__early_2009__change__region_pca_1991","early_2009__change","real_mean_mpce","nss_2009_10_type2","change","emi_exposure_all_children_0708","region_pca_1991","nonzero_mean","ling_distance_nonzero_mean",0.921950656622071,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,436
"consumption_iv__consumption_historical_concept_matched__early_2009__change__region_vanneman_1991","historical_concept_matched","historical_concept_matched_robustness","consumption_historical_concept_matched","consumption_historical_concept_matched__early_2009__change__region_vanneman_1991","early_2009__change","real_mean_mpce","nss_2009_10_type2","change","emi_exposure_all_children_0708","region_vanneman_1991","nonzero_mean","ling_distance_nonzero_mean",0.354007300516866,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,436
"consumption_iv__consumption_historical_concept_matched__early_2009__change__state_compact_2001","historical_concept_matched","historical_concept_matched_robustness","consumption_historical_concept_matched","consumption_historical_concept_matched__early_2009__change__state_compact_2001","early_2009__change","real_mean_mpce","nss_2009_10_type2","change","emi_exposure_all_children_0708","state_compact_2001","nonzero_mean","ling_distance_nonzero_mean",0.000272249359435126,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,436
"consumption_iv__consumption_historical_concept_matched__early_2009__change__state_pca_1991","historical_concept_matched","historical_concept_matched_robustness","consumption_historical_concept_matched","consumption_historical_concept_matched__early_2009__change__state_pca_1991","early_2009__change","real_mean_mpce","nss_2009_10_type2","change","emi_exposure_all_children_0708","state_pca_1991","nonzero_mean","ling_distance_nonzero_mean",1.04037071225927,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,436
"consumption_iv__consumption_historical_concept_matched__early_2009__change__state_vanneman_1991","historical_concept_matched","historical_concept_matched_robustness","consumption_historical_concept_matched","consumption_historical_concept_matched__early_2009__change__state_vanneman_1991","early_2009__change","real_mean_mpce","nss_2009_10_type2","change","emi_exposure_all_children_0708","state_vanneman_1991","nonzero_mean","ling_distance_nonzero_mean",0.00178388872102228,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,436
"consumption_iv__consumption_historical_concept_matched__medium_2011__ancova__region_compact_2001","historical_concept_matched","historical_concept_matched_robustness","consumption_historical_concept_matched","consumption_historical_concept_matched__medium_2011__ancova__region_compact_2001","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","ancova","emi_exposure_all_children_0708","region_compact_2001","nonzero_mean","ling_distance_nonzero_mean",0.0371821352929935,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,440
"consumption_iv__consumption_historical_concept_matched__medium_2011__ancova__region_pca_1991","historical_concept_matched","historical_concept_matched_robustness","consumption_historical_concept_matched","consumption_historical_concept_matched__medium_2011__ancova__region_pca_1991","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","ancova","emi_exposure_all_children_0708","region_pca_1991","nonzero_mean","ling_distance_nonzero_mean",0.481817364506277,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,TRUE,TRUE,TRUE,440
"consumption_iv__consumption_historical_concept_matched__medium_2011__ancova__region_vanneman_1991","historical_concept_matched","historical_concept_matched_robustness","consumption_historical_concept_matched","consumption_historical_concept_matched__medium_2011__ancova__region_vanneman_1991","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","ancova","emi_exposure_all_children_0708","region_vanneman_1991","nonzero_mean","ling_distance_nonzero_mean",0.114381013474155,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,440
"consumption_iv__consumption_historical_concept_matched__medium_2011__ancova__state_compact_2001","historical_concept_matched","historical_concept_matched_robustness","consumption_historical_concept_matched","consumption_historical_concept_matched__medium_2011__ancova__state_compact_2001","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","ancova","emi_exposure_all_children_0708","state_compact_2001","nonzero_mean","ling_distance_nonzero_mean",0.0279895914690671,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,440
"consumption_iv__consumption_historical_concept_matched__medium_2011__ancova__state_pca_1991","historical_concept_matched","historical_concept_matched_robustness","consumption_historical_concept_matched","consumption_historical_concept_matched__medium_2011__ancova__state_pca_1991","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","ancova","emi_exposure_all_children_0708","state_pca_1991","nonzero_mean","ling_distance_nonzero_mean",2.82367164238298,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,440
"consumption_iv__consumption_historical_concept_matched__medium_2011__ancova__state_vanneman_1991","historical_concept_matched","historical_concept_matched_robustness","consumption_historical_concept_matched","consumption_historical_concept_matched__medium_2011__ancova__state_vanneman_1991","medium_2011__ancova","real_mean_mpce","nss_2011_12_type2","ancova","emi_exposure_all_children_0708","state_vanneman_1991","nonzero_mean","ling_distance_nonzero_mean",0.237356123263853,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,440
"consumption_iv__consumption_historical_concept_matched__medium_2011__change__region_compact_2001","historical_concept_matched","historical_concept_matched_robustness","consumption_historical_concept_matched","consumption_historical_concept_matched__medium_2011__change__region_compact_2001","medium_2011__change","real_mean_mpce","nss_2011_12_type2","change","emi_exposure_all_children_0708","region_compact_2001","nonzero_mean","ling_distance_nonzero_mean",0.0537257130464541,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,440
"consumption_iv__consumption_historical_concept_matched__medium_2011__change__region_pca_1991","historical_concept_matched","historical_concept_matched_robustness","consumption_historical_concept_matched","consumption_historical_concept_matched__medium_2011__change__region_pca_1991","medium_2011__change","real_mean_mpce","nss_2011_12_type2","change","emi_exposure_all_children_0708","region_pca_1991","nonzero_mean","ling_distance_nonzero_mean",0.401768453466689,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,440
"consumption_iv__consumption_historical_concept_matched__medium_2011__change__region_vanneman_1991","historical_concept_matched","historical_concept_matched_robustness","consumption_historical_concept_matched","consumption_historical_concept_matched__medium_2011__change__region_vanneman_1991","medium_2011__change","real_mean_mpce","nss_2011_12_type2","change","emi_exposure_all_children_0708","region_vanneman_1991","nonzero_mean","ling_distance_nonzero_mean",0.187261308908519,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,440
"consumption_iv__consumption_historical_concept_matched__medium_2011__change__state_compact_2001","historical_concept_matched","historical_concept_matched_robustness","consumption_historical_concept_matched","consumption_historical_concept_matched__medium_2011__change__state_compact_2001","medium_2011__change","real_mean_mpce","nss_2011_12_type2","change","emi_exposure_all_children_0708","state_compact_2001","nonzero_mean","ling_distance_nonzero_mean",0.048791460831424,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,TRUE,TRUE,TRUE,440
"consumption_iv__consumption_historical_concept_matched__medium_2011__change__state_pca_1991","historical_concept_matched","historical_concept_matched_robustness","consumption_historical_concept_matched","consumption_historical_concept_matched__medium_2011__change__state_pca_1991","medium_2011__change","real_mean_mpce","nss_2011_12_type2","change","emi_exposure_all_children_0708","state_pca_1991","nonzero_mean","ling_distance_nonzero_mean",0.210571717767097,23.1085112116065,FALSE,0.294806554479581,FALSE,0.294806554479594,FALSE,FALSE,TRUE,TRUE,TRUE,440
"consumption_iv__consumption_historical_concept_matched__medium_2011__change__state_vanneman_1991","historical_concept_matched","historical_concept_matched_robustness","consumption_historical_concept_matched","consumption_historical_concept_matched__medium_2011__change__state_vanneman_1991","medium_2011__change","real_mean_mpce","nss_2011_12_type2","change","emi_exposure_all_children_0708","state_vanneman_1991","nonzero_mean","ling_distance_nonzero_mean",0.0494593329588718,23.1085112116065,FALSE,0.501684281834893,FALSE,0.501684281834909,FALSE,FALSE,TRUE,TRUE,TRUE,440
"consumption_iv__consumption_historical_concept_matched__long_2022__ancova__region_compact_2001","historical_concept_matched","historical_concept_matched_robustness","consumption_historical_concept_matched","consumption_historical_concept_matched__long_2022__ancova__region_compact_2001","long_2022__ancova","real_mean_mpce","hces_2022_23","ancova","emi_exposure_all_children_0708","region_compact_2001","nonzero_mean","ling_distance_nonzero_mean",0.0989162236226333,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,446
"consumption_iv__consumption_historical_concept_matched__long_2022__ancova__region_pca_1991","historical_concept_matched","historical_concept_matched_robustness","consumption_historical_concept_matched","consumption_historical_concept_matched__long_2022__ancova__region_pca_1991","long_2022__ancova","real_mean_mpce","hces_2022_23","ancova","emi_exposure_all_children_0708","region_pca_1991","nonzero_mean","ling_distance_nonzero_mean",0.597141430482916,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,446
"consumption_iv__consumption_historical_concept_matched__long_2022__ancova__region_vanneman_1991","historical_concept_matched","historical_concept_matched_robustness","consumption_historical_concept_matched","consumption_historical_concept_matched__long_2022__ancova__region_vanneman_1991","long_2022__ancova","real_mean_mpce","hces_2022_23","ancova","emi_exposure_all_children_0708","region_vanneman_1991","nonzero_mean","ling_distance_nonzero_mean",0.112480988179691,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,446
"consumption_iv__consumption_historical_concept_matched__long_2022__ancova__state_compact_2001","historical_concept_matched","historical_concept_matched_robustness","consumption_historical_concept_matched","consumption_historical_concept_matched__long_2022__ancova__state_compact_2001","long_2022__ancova","real_mean_mpce","hces_2022_23","ancova","emi_exposure_all_children_0708","state_compact_2001","nonzero_mean","ling_distance_nonzero_mean",0.0310192066366778,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,446
"consumption_iv__consumption_historical_concept_matched__long_2022__ancova__state_pca_1991","historical_concept_matched","historical_concept_matched_robustness","consumption_historical_concept_matched","consumption_historical_concept_matched__long_2022__ancova__state_pca_1991","long_2022__ancova","real_mean_mpce","hces_2022_23","ancova","emi_exposure_all_children_0708","state_pca_1991","nonzero_mean","ling_distance_nonzero_mean",1.70196567143353,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,TRUE,TRUE,TRUE,446
"consumption_iv__consumption_historical_concept_matched__long_2022__ancova__state_vanneman_1991","historical_concept_matched","historical_concept_matched_robustness","consumption_historical_concept_matched","consumption_historical_concept_matched__long_2022__ancova__state_vanneman_1991","long_2022__ancova","real_mean_mpce","hces_2022_23","ancova","emi_exposure_all_children_0708","state_vanneman_1991","nonzero_mean","ling_distance_nonzero_mean",0.0679552142285915,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,TRUE,TRUE,TRUE,446
